"","beeid","datetime","time","thoraxtemp","second","minute","start_time","elapse_sec","elapse_min"
"1","q01",2010-01-01 20:16:49,20:16:49,16.63,0,0s,73009,0,0
"2","q01",2010-01-01 20:17:23,20:17:23,21.33,34,34s,73009,34,0.566666666666667
"3","q01",2010-01-01 20:17:53,20:17:53,22.93,30,30s,73009,64,1.06666666666667
"4","q01",2010-01-01 20:18:20,20:18:20,23.37,27,27s,73009,91,1.51666666666667
"5","q01",2010-01-01 20:18:50,20:18:50,23.88,30,30s,73009,121,2.01666666666667
"6","q01",2010-01-01 20:19:20,20:19:20,25.07,30,30s,73009,151,2.51666666666667
"7","q01",2010-01-01 20:19:50,20:19:50,25.88,30,30s,73009,181,3.01666666666667
"8","q01",2010-01-01 20:20:20,20:20:20,26.2,30,30s,73009,211,3.51666666666667
"9","q01",2010-01-01 20:20:50,20:20:50,26.67,30,30s,73009,241,4.01666666666667
"10","q01",2010-01-01 20:21:20,20:21:20,26.88,30,30s,73009,271,4.51666666666667
"11","q01",2010-01-01 20:21:50,20:21:50,26.63,30,30s,73009,301,5.01666666666667
"12","q01",2010-01-01 20:22:20,20:22:20,27.2,30,30s,73009,331,5.51666666666667
"13","q01",2010-01-01 20:22:50,20:22:50,28.35,30,30s,73009,361,6.01666666666667
"14","q01",2010-01-01 20:23:20,20:23:20,28.68,30,30s,73009,391,6.51666666666667
"15","q01",2010-01-01 20:23:51,20:23:51,29,31,31s,73009,422,7.03333333333333
"16","q01",2010-01-01 20:24:21,20:24:21,29.66,30,30s,73009,452,7.53333333333333
"17","q01",2010-01-01 20:24:50,20:24:50,33.16,29,29s,73009,481,8.01666666666667
"18","q01",2010-01-01 20:25:21,20:25:21,34.98,31,31s,73009,512,8.53333333333333
"19","q01",2010-01-01 20:25:50,20:25:50,37.08,29,29s,73009,541,9.01666666666667
"20","q01",2010-01-01 20:26:22,20:26:22,39.27,32,32s,73009,573,9.55
"21","q01",2010-01-01 20:26:50,20:26:50,39.71,28,28s,73009,601,10.0166666666667
"22","q02",2010-01-01 20:28:29,20:28:29,16.79,0,0s,73709,0,0
"23","q02",2010-01-01 20:29:00,20:29:00,20.11,31,31s,73709,31,0.516666666666667
"24","q02",2010-01-01 20:29:29,20:29:29,20.03,29,29s,73709,60,1
"25","q02",2010-01-01 20:30:00,20:30:00,20.6,31,31s,73709,91,1.51666666666667
"26","q02",2010-01-01 20:30:30,20:30:30,22.6,30,30s,73709,121,2.01666666666667
"27","q02",2010-01-01 20:31:00,20:31:00,22.16,30,30s,73709,151,2.51666666666667
"28","q02",2010-01-01 20:32:04,20:32:04,24.27,64,64s (~1.07 minutes),73709,215,3.58333333333333
"29","q02",2010-01-01 20:32:10,20:32:10,24.26,6,6s,73709,221,3.68333333333333
"30","q02",2010-01-01 20:32:29,20:32:29,25.19,19,19s,73709,240,4
"31","q02",2010-01-01 20:32:59,20:32:59,26.55,30,30s,73709,270,4.5
"32","q02",2010-01-01 20:33:29,20:33:29,25.81,30,30s,73709,300,5
"33","q02",2010-01-01 20:33:59,20:33:59,25.86,30,30s,73709,330,5.5
"34","q02",2010-01-01 20:34:29,20:34:29,27.57,30,30s,73709,360,6
"35","q02",2010-01-01 20:34:59,20:34:59,27.94,30,30s,73709,390,6.5
"36","q02",2010-01-01 20:35:29,20:35:29,29.01,30,30s,73709,420,7
"37","q02",2010-01-01 20:35:59,20:35:59,29.18,30,30s,73709,450,7.5
"38","q02",2010-01-01 20:36:29,20:36:29,34.15,30,30s,73709,480,8
"39","q02",2010-01-01 20:37:00,20:37:00,34.26,31,31s,73709,511,8.51666666666667
"40","q02",2010-01-01 20:37:28,20:37:28,37.18,28,28s,73709,539,8.98333333333333
"41","q02",2010-01-01 20:37:59,20:37:59,38.37,31,31s,73709,570,9.5
"42","q02",2010-01-01 20:38:29,20:38:29,38.18,30,30s,73709,600,10
"43","q03",2010-01-01 20:41:16,20:41:16,18.1,0,0s,74476,0,0
"44","q03",2010-01-01 20:41:46,20:41:46,19.64,30,30s,74476,30,0.5
"45","q03",2010-01-01 20:42:21,20:42:21,20.85,35,35s,74476,65,1.08333333333333
"46","q03",2010-01-01 20:42:47,20:42:47,21.32,26,26s,74476,91,1.51666666666667
"47","q03",2010-01-01 20:43:17,20:43:17,22.23,30,30s,74476,121,2.01666666666667
"48","q03",2010-01-01 20:43:47,20:43:47,23.26,30,30s,74476,151,2.51666666666667
"49","q03",2010-01-01 20:44:17,20:44:17,23.77,30,30s,74476,181,3.01666666666667
"50","q03",2010-01-01 20:44:47,20:44:47,24.58,30,30s,74476,211,3.51666666666667
"51","q03",2010-01-01 20:45:18,20:45:18,25.23,31,31s,74476,242,4.03333333333333
"52","q03",2010-01-01 20:45:47,20:45:47,25.76,29,29s,74476,271,4.51666666666667
"53","q03",2010-01-01 20:46:17,20:46:17,25.79,30,30s,74476,301,5.01666666666667
"54","q03",2010-01-01 20:46:47,20:46:47,26.44,30,30s,74476,331,5.51666666666667
"55","q03",2010-01-01 20:47:20,20:47:20,27.36,33,33s,74476,364,6.06666666666667
"56","q03",2010-01-01 20:47:51,20:47:51,28.09,31,31s,74476,395,6.58333333333333
"57","q03",2010-01-01 20:48:17,20:48:17,28.27,26,26s,74476,421,7.01666666666667
"58","q03",2010-01-01 20:48:47,20:48:47,28.77,30,30s,74476,451,7.51666666666667
"59","q03",2010-01-01 20:49:17,20:49:17,28.82,30,30s,74476,481,8.01666666666667
"60","q03",2010-01-01 20:49:47,20:49:47,30.03,30,30s,74476,511,8.51666666666667
"61","q03",2010-01-01 20:50:17,20:50:17,30.03,30,30s,74476,541,9.01666666666667
"62","q03",2010-01-01 20:50:47,20:50:47,32.77,30,30s,74476,571,9.51666666666667
"63","q03",2010-01-01 20:51:17,20:51:17,35.36,30,30s,74476,601,10.0166666666667
"64","q04",2010-01-01 20:52:57,20:52:57,16.5,0,0s,75177,0,0
"65","q04",2010-01-01 20:53:27,20:53:27,18.66,30,30s,75177,30,0.5
"66","q04",2010-01-01 20:53:59,20:53:59,19.98,32,32s,75177,62,1.03333333333333
"67","q04",2010-01-01 20:54:41,20:54:41,21.37,42,42s,75177,104,1.73333333333333
"68","q04",2010-01-01 20:55:02,20:55:02,22.48,21,21s,75177,125,2.08333333333333
"69","q04",2010-01-01 20:55:29,20:55:29,23.07,27,27s,75177,152,2.53333333333333
"70","q04",2010-01-01 20:55:57,20:55:57,23.62,28,28s,75177,180,3
"71","q04",2010-01-01 20:56:28,20:56:28,24.36,31,31s,75177,211,3.51666666666667
"72","q04",2010-01-01 20:56:57,20:56:57,24.85,29,29s,75177,240,4
"73","q04",2010-01-01 20:58:58,20:58:58,29.13,121,121s (~2.02 minutes),75177,361,6.01666666666667
"74","q04",2010-01-01 20:59:28,20:59:28,29.84,30,30s,75177,391,6.51666666666667
"75","q04",2010-01-01 20:59:57,20:59:57,31.25,29,29s,75177,420,7
"76","q04",2010-01-01 21:00:27,21:00:27,33,30,30s,75177,450,7.5
"77","q04",2010-01-01 21:00:58,21:00:58,34.83,31,31s,75177,481,8.01666666666667
"78","q04",2010-01-01 21:01:28,21:01:28,36.33,30,30s,75177,511,8.51666666666667
"79","q04",2010-01-01 21:01:58,21:01:58,36.9,30,30s,75177,541,9.01666666666667
"80","q04",2010-01-01 21:02:32,21:02:32,36.86,34,34s,75177,575,9.58333333333333
"81","q04",2010-01-01 21:02:59,21:02:59,37.1,27,27s,75177,602,10.0333333333333
"82","q04",2010-01-01 21:03:31,21:03:31,37.69,32,32s,75177,634,10.5666666666667
"83","q05",2010-01-03 18:51:29,18:51:29,15.92,0,0s,67889,0,0
"84","q05",2010-01-03 18:51:59,18:51:59,17.16,30,30s,67889,30,0.5
"85","q05",2010-01-03 18:52:40,18:52:40,18.8,41,41s,67889,71,1.18333333333333
"86","q05",2010-01-03 18:52:57,18:52:57,19.24,17,17s,67889,88,1.46666666666667
"87","q05",2010-01-03 18:53:27,18:53:27,22.49,30,30s,67889,118,1.96666666666667
"88","q05",2010-01-03 18:53:57,18:53:57,23.04,30,30s,67889,148,2.46666666666667
"89","q05",2010-01-03 18:54:27,18:54:27,23.8,30,30s,67889,178,2.96666666666667
"90","q05",2010-01-03 18:54:57,18:54:57,24.11,30,30s,67889,208,3.46666666666667
"91","q05",2010-01-03 18:55:28,18:55:28,25.75,31,31s,67889,239,3.98333333333333
"92","q05",2010-01-03 18:55:57,18:55:57,25.96,29,29s,67889,268,4.46666666666667
"93","q05",2010-01-03 18:56:27,18:56:27,26.49,30,30s,67889,298,4.96666666666667
"94","q05",2010-01-03 18:56:57,18:56:57,26.87,30,30s,67889,328,5.46666666666667
"95","q05",2010-01-03 18:57:28,18:57:28,28.2,31,31s,67889,359,5.98333333333333
"96","q05",2010-01-03 18:57:57,18:57:57,28.97,29,29s,67889,388,6.46666666666667
"97","q05",2010-01-03 18:58:27,18:58:27,28.75,30,30s,67889,418,6.96666666666667
